Trial,total_error,error_id,error_gm,Parameters
0,0.0016478344173635855,0.0013425812034040178,0.001953087631323153,"{'RTH0': 32.06558941009999, 'VOFF': -1.9725805521001325, 'NFACTOR': 0.4899497341997726, 'U0': 0.2691411530261244, 'UA': 1.1943003662475917e-07, 'UB': 3.241759548157044e-20, 'VSAT': 205543.4390443345, 'LAMBDA': 0.0014443234970032092, 'UTE': -0.501771916377278, 'ETA0': 0.04509209963636858, 'VDSCALE': 5.385082165625336, 'CDSCD': 0.0471084291555181, 'RSC': 0.00039494763844714773, 'RDC': 0.00041388608292530245, 'DELTA': 2.7728968101585374, 'THESAT': 1.1036730837163804, 'NJGD': 9.065318351868793, 'RNJGD': 24.835179678195313, 'IGDDIO': 8.405557503826113, 'RIGDDIO': 4.162222397807502e-08, 'NJGS': 14.597171788946158, 'RNJGS': 7.060976069689239, 'IGSDIO': 4.698470346977973, 'RIGSDIO': 3.185926871093623e-08, 'VSATACCS': 17181.514903809253, 'NS0ACCS': 3.405677293065404e+18, 'NS0ACCD': 1.2019678900428577e+20, 'U0ACCS': 0.15502838811311215, 'U0ACCD': 0.07785476037918906, 'MEXPACCS': 2.115658792929485, 'MEXPACCD': 2.8358822402727895, 'IMIN': 1.5061649943969625e-13, 'GDSMIN': 1.764522779781423e-07, 'UTES': -8.99475753702616, 'UTED': -17.059007594247404}"
1,0.005835456030085829,0.005448327099827999,0.0062225849603436585,"{'RTH0': 31.59554919920876, 'VOFF': -1.9537498149069183, 'NFACTOR': 0.4843573423207219, 'U0': 0.2655238470934922, 'UA': 1.0080393597963901e-07, 'UB': 3.1203525195241794e-20, 'VSAT': 186889.586007919, 'LAMBDA': 0.0024718317464814186, 'UTE': -0.5540787316342322, 'ETA0': 0.053532760464273466, 'VDSCALE': 4.253012622415807, 'CDSCD': 0.05213298639001321, 'RSC': 0.0004796725849635225, 'RDC': 0.0003422792746348334, 'DELTA': 3.3054775474325626, 'THESAT': 1.2436715142754426, 'NJGD': 9.419199542708853, 'RNJGD': 28.38393690973678, 'IGDDIO': 9.137961818358008, 'RIGDDIO': 2.3360200559972634e-08, 'NJGS': 15.69572582929253, 'RNJGS': 8.186872822661442, 'IGSDIO': 6.138060029539856, 'RIGSDIO': 4.7200742088076396e-08, 'VSATACCS': 23164.999151734602, 'NS0ACCS': 3.8586533799258505e+19, 'NS0ACCD': 4.7273458523223235e+20, 'U0ACCS': 0.16650027284967503, 'U0ACCD': 0.08558479249361284, 'MEXPACCS': 3.7746683717848133, 'MEXPACCD': 2.5360172736094855, 'IMIN': 2.506459583688357e-13, 'GDSMIN': 7.914124452132305e-07, 'UTES': -8.110077939845, 'UTED': -15.5138013092631}"
2,0.12475453899822964,0.12348649252155834,0.12602258547490094,"{'RTH0': 32.36733102792523, 'VOFF': -1.960209268344366, 'NFACTOR': 0.5417180917139887, 'U0': 0.26355613839068043, 'UA': 4.0434198164759403e-07, 'UB': 6.673699585736661e-20, 'VSAT': 178966.61633612617, 'LAMBDA': 0.0012617159334505185, 'UTE': -0.7297149215637455, 'ETA0': 0.039668445639739286, 'VDSCALE': 4.322242978712614, 'CDSCD': 0.046303864822333285, 'RSC': 0.0005153170898541348, 'RDC': 0.0005875096291358334, 'DELTA': 4.251936424485631, 'THESAT': 1.0560272922296692, 'NJGD': 11.871029358934194, 'RNJGD': 23.537350339646117, 'IGDDIO': 9.511076718837678, 'RIGDDIO': 1.6205644924549507e-08, 'NJGS': 13.356629213218854, 'RNJGS': 5.636673709030925, 'IGSDIO': 5.59322221956425, 'RIGSDIO': 3.50537247788089e-08, 'VSATACCS': 15089.938525789345, 'NS0ACCS': 1.3977045434996396e+19, 'NS0ACCD': 1.19977384207454e+21, 'U0ACCS': 0.19601038317258634, 'U0ACCD': 0.09605674609730842, 'MEXPACCS': 3.9980648694442817, 'MEXPACCD': 3.0915936010273466, 'IMIN': 2.489251510086195e-13, 'GDSMIN': 1.491849263204689e-07, 'UTES': -6.821706903486033, 'UTED': -15.235893609819922}"
3,0.12456162082071531,0.12275160494543148,0.12637163669599913,"{'RTH0': 32.1167954607928, 'VOFF': -1.9598181247867332, 'NFACTOR': 0.5490994009272597, 'U0': 0.2692278862059522, 'UA': 2.9496957438026167e-07, 'UB': 1.068994772676893e-20, 'VSAT': 203223.77827189962, 'LAMBDA': 0.001958001823627766, 'UTE': -0.6479459283123007, 'ETA0': 0.030389868814828764, 'VDSCALE': 4.09954774698288, 'CDSCD': 0.049799226306033104, 'RSC': 0.0005043103571684733, 'RDC': 0.00042645726862937296, 'DELTA': 2.6584478418400312, 'THESAT': 1.7643624309299422, 'NJGD': 10.514281272986995, 'RNJGD': 26.98795068976529, 'IGDDIO': 7.9096960636078455, 'RIGDDIO': 9.638516052097906e-08, 'NJGS': 17.22393959308045, 'RNJGS': 5.941639830565473, 'IGSDIO': 5.482395762146347, 'RIGSDIO': 1.2400592852225159e-08, 'VSATACCS': 17926.63434338811, 'NS0ACCS': 1.9120762398831276e+19, 'NS0ACCD': 9.913336688183623e+20, 'U0ACCS': 0.12649553239414635, 'U0ACCD': 0.08053848655664561, 'MEXPACCS': 3.5640178544412455, 'MEXPACCD': 2.022574508945394, 'IMIN': 6.045360453105551e-13, 'GDSMIN': 7.996534172154836e-07, 'UTES': -5.566823131477377, 'UTED': -16.40652658694103}"
4,0.11096640587151645,0.10891800269335015,0.11301480904968274,"{'RTH0': 32.23174125343221, 'VOFF': -1.9611423254751776, 'NFACTOR': 0.4798684463112373, 'U0': 0.2696871346328018, 'UA': 2.517398524182496e-07, 'UB': 5.448306574498844e-20, 'VSAT': 216546.26906910885, 'LAMBDA': 0.001234848467538923, 'UTE': -0.8567335350304802, 'ETA0': 0.04735505225006062, 'VDSCALE': 4.552911217344734, 'CDSCD': 0.05263639391991638, 'RSC': 0.000798377015259221, 'RDC': 0.0006741548999569827, 'DELTA': 2.535272724743964, 'THESAT': 1.4226837095596219, 'NJGD': 9.15679264116172, 'RNJGD': 28.343023888784003, 'IGDDIO': 9.992553973162897, 'RIGDDIO': 2.3232632658995917e-08, 'NJGS': 15.308250887387906, 'RNJGS': 6.480412375376008, 'IGSDIO': 6.871638780843558, 'RIGSDIO': 2.2892248497152443e-08, 'VSATACCS': 17271.045321235575, 'NS0ACCS': 3.039038658283944e+19, 'NS0ACCD': 4.0183885136160343e+21, 'U0ACCS': 0.19493599745070816, 'U0ACCD': 0.07466353236776889, 'MEXPACCS': 2.671017742506395, 'MEXPACCD': 3.477874004712133, 'IMIN': 2.9362037190259643e-13, 'GDSMIN': 6.21988074485601e-07, 'UTES': -8.70644018334793, 'UTED': -17.188871610058328}"
5,0.11052878072620137,0.1019747812397001,0.11908278021270265,"{'RTH0': 32.38572782956108, 'VOFF': -1.962542146443632, 'NFACTOR': 0.5017020668200458, 'U0': 0.25620708558404964, 'UA': 2.389145883954735e-07, 'UB': 1.2224335214867485e-20, 'VSAT': 196667.40291551017, 'LAMBDA': 0.002785531072604785, 'UTE': -0.5612274307764618, 'ETA0': 0.05679884255053472, 'VDSCALE': 5.954503293456469, 'CDSCD': 0.055619565481671324, 'RSC': 0.0007534105326590569, 'RDC': 0.0007625387638011375, 'DELTA': 2.331033091016022, 'THESAT': 1.0823335619347014, 'NJGD': 7.932083355606622, 'RNJGD': 28.03288689281952, 'IGDDIO': 9.40476807478911, 'RIGDDIO': 6.812493835316956e-08, 'NJGS': 16.80799923605772, 'RNJGS': 8.57088924222935, 'IGSDIO': 6.6186452713565656, 'RIGSDIO': 2.1887468794772324e-08, 'VSATACCS': 21088.834400161246, 'NS0ACCS': 2.717229705025616e+19, 'NS0ACCD': 2.8878499392922924e+21, 'U0ACCS': 0.17032708075751612, 'U0ACCD': 0.07007311711876243, 'MEXPACCS': 2.0924549734656095, 'MEXPACCD': 2.8560819936207844, 'IMIN': 7.365884530297717e-13, 'GDSMIN': 8.448861537227407e-07, 'UTES': -8.007092280524441, 'UTED': -15.455153080699404}"
6,0.10810972744245786,0.10540888766816206,0.11081056721675367,"{'RTH0': 31.584531622315335, 'VOFF': -1.9738889238874395, 'NFACTOR': 0.4715636635045667, 'U0': 0.25180775244282344, 'UA': 2.8702449839141413e-07, 'UB': 7.142934924431087e-20, 'VSAT': 178579.1129875709, 'LAMBDA': 0.0016762121870755292, 'UTE': -0.686197756265436, 'ETA0': 0.04311152710403294, 'VDSCALE': 5.511514868563136, 'CDSCD': 0.049829507738472334, 'RSC': 0.0005895481689698768, 'RDC': 0.00036239248284508055, 'DELTA': 2.0770487858258124, 'THESAT': 1.9814180095068246, 'NJGD': 10.7573064445921, 'RNJGD': 26.223465601117503, 'IGDDIO': 9.399749043386477, 'RIGDDIO': 1.0623151267084744e-08, 'NJGS': 16.5015440429202, 'RNJGS': 7.466585119796424, 'IGSDIO': 6.4254661030719635, 'RIGSDIO': 1.853606955738369e-08, 'VSATACCS': 20525.184000676483, 'NS0ACCS': 1.70375419435844e+19, 'NS0ACCD': 1.8447538793341725e+21, 'U0ACCS': 0.16550290492156583, 'U0ACCD': 0.08488944858737454, 'MEXPACCS': 3.2090142785455704, 'MEXPACCD': 3.925932808658189, 'IMIN': 3.289877648340333e-13, 'GDSMIN': 5.995562410192297e-07, 'UTES': -7.7352504651391385, 'UTED': -16.24588573131753}"
7,0.11245328229796447,0.1109774543967783,0.11392911019915067,"{'RTH0': 31.77710724234306, 'VOFF': -1.969651868242207, 'NFACTOR': 0.530763315971827, 'U0': 0.29326078571417347, 'UA': 4.6123081696432997e-07, 'UB': 1.3528586707861176e-20, 'VSAT': 199612.28689897564, 'LAMBDA': 0.0010921080874548128, 'UTE': -0.6691755523664331, 'ETA0': 0.04168006194937418, 'VDSCALE': 5.135260507204155, 'CDSCD': 0.04693218749932005, 'RSC': 0.0004376105769167776, 'RDC': 0.00020164054044341038, 'DELTA': 2.2720861728320605, 'THESAT': 1.0420527821663677, 'NJGD': 10.849996262381747, 'RNJGD': 28.716470264057794, 'IGDDIO': 7.503881802807735, 'RIGDDIO': 6.11111593259013e-08, 'NJGS': 13.235464839272952, 'RNJGS': 7.169460058665042, 'IGSDIO': 6.969341447653825, 'RIGSDIO': 1.5068528647919717e-08, 'VSATACCS': 20801.884284372467, 'NS0ACCS': 1.698500668994846e+19, 'NS0ACCD': 3.992340284013539e+21, 'U0ACCS': 0.16110430205864806, 'U0ACCD': 0.07913238831867138, 'MEXPACCS': 3.75152944734626, 'MEXPACCD': 2.4190115144483006, 'IMIN': 9.283916424528324e-13, 'GDSMIN': 5.362432015193094e-08, 'UTES': -7.435977156393948, 'UTED': -15.50810870489865}"
8,0.043113376198180585,0.030713902005421335,0.05551285039093984,"{'RTH0': 31.633017582436818, 'VOFF': -1.950151702983905, 'NFACTOR': 0.5422540471253187, 'U0': 0.28476689470876937, 'UA': 1.150565709872274e-07, 'UB': 5.679577287895975e-20, 'VSAT': 197720.21399710665, 'LAMBDA': 0.0017989467906901731, 'UTE': -0.6330406971826533, 'ETA0': 0.03430323239574975, 'VDSCALE': 5.793619184519878, 'CDSCD': 0.04184638899707494, 'RSC': 0.00022322668963856482, 'RDC': 0.00036897441454936044, 'DELTA': 4.435035033689067, 'THESAT': 1.889007362718684, 'NJGD': 8.768256909088894, 'RNJGD': 23.65686533367138, 'IGDDIO': 9.262683734894457, 'RIGDDIO': 9.815688110938893e-08, 'NJGS': 14.433245164669625, 'RNJGS': 7.57863422209042, 'IGSDIO': 7.093749767814452, 'RIGSDIO': 3.706760846172091e-08, 'VSATACCS': 19356.821512326234, 'NS0ACCS': 2.1825996163518886e+19, 'NS0ACCD': 8.31242875123087e+20, 'U0ACCS': 0.1800402108055016, 'U0ACCD': 0.05421511217708114, 'MEXPACCS': 3.4325225570146025, 'MEXPACCD': 2.656225140837773, 'IMIN': 3.516110538748174e-13, 'GDSMIN': 6.097367390055087e-07, 'UTES': -9.561005577637777, 'UTED': -16.938236535649768}"
9,0.12239827149440696,0.12101077257016077,0.12378577041865316,"{'RTH0': 32.04805204041152, 'VOFF': -1.9831559665007419, 'NFACTOR': 0.468933804782668, 'U0': 0.2874948638566882, 'UA': 4.773667238163851e-07, 'UB': 9.588845831062352e-20, 'VSAT': 187442.97508193512, 'LAMBDA': 0.0028893928246062944, 'UTE': -0.5350331376371908, 'ETA0': 0.03703717965003093, 'VDSCALE': 5.365632429526215, 'CDSCD': 0.04253218088409063, 'RSC': 0.0007292964287399739, 'RDC': 0.0005102965456984303, 'DELTA': 4.600427604555907, 'THESAT': 1.2088424327508474, 'NJGD': 8.074541755138187, 'RNJGD': 25.68070307838599, 'IGDDIO': 9.404125220745415, 'RIGDDIO': 5.452545184698803e-08, 'NJGS': 17.03081446169967, 'RNJGS': 5.972342568980126, 'IGSDIO': 7.196249805797395, 'RIGSDIO': 3.942791209787021e-08, 'VSATACCS': 20371.23360131715, 'NS0ACCS': 4.310693285907895e+19, 'NS0ACCD': 4.583842826465716e+21, 'U0ACCS': 0.10953223675603475, 'U0ACCD': 0.07210537515263071, 'MEXPACCS': 3.781179599690689, 'MEXPACCD': 2.547781895544418, 'IMIN': 5.357172043785271e-13, 'GDSMIN': 4.909419859741759e-07, 'UTES': -6.049486696294488, 'UTED': -16.603933850292904}"
