vd,vg,id_sim,gm_sim
10.4,-3.0,2.215371349632126e-05,5.490242190810428e-06
10.5,-3.0,2.271346830070251e-05,5.8665440122365e-06
10.600000000000001,-3.0,2.328862611048208e-05,6.26097383566319e-06
10.700000000000001,-3.0,2.387963325552529e-05,6.674152787691954e-06
10.8,-3.0,2.448694731580751e-05,7.1067152265952855e-06
10.9,-3.0,2.511103736422784e-05,7.559308800429211e-06
11.0,-3.0,2.5752384212978964e-05,8.032594506336e-06
11.100000000000001,-3.0,2.6411480664913655e-05,8.52724673890886e-06
11.200000000000001,-3.0,2.708883176922306e-05,9.043953337475863e-06
11.3,-3.0,2.7784955081586972e-05,9.58341562577493e-06
11.4,-3.0,2.8500380929042282e-05,1.014634844357964e-05
11.5,-3.0,2.9235652679510654e-05,1.0733480178605865e-05
11.600000000000001,-3.0,2.999132701603321e-05,1.13455527858997e-05
11.700000000000001,-3.0,3.076797421592277e-05,1.1983321806783668e-05
11.8,-3.0,3.156617843473542e-05,1.2647556378128659e-05
11.9,-3.0,3.238653799528872e-05,1.333903923722983e-05
12.0,-3.0,3.322966568177942e-05,1.4058566719479621e-05
12.100000000000001,-3.0,3.409618903875226e-05,1.4806948752698509e-05
12.200000000000001,-3.0,3.498675067572748e-05,1.5585008840219078e-05
12.3,-3.0,3.590200857676141e-05,1.6393584042490427e-05
12.4,-3.0,3.6842636415532094e-05,1.723352494815924e-05
12.5,-3.0,3.7809323875828287e-05,1.810569564436694e-05
12.600000000000001,-3.0,3.880277697749948e-05,1.901097367267995e-05
12.700000000000001,-3.0,3.98237184082909e-05,1.9950249985727127e-05
12.8,-3.0,4.087288786109361e-05,2.092442889245241e-05
12.9,-3.0,4.195104237710456e-05,2.1934428000437992e-05
13.0,-3.0,4.3058956694919405e-05,2.298117814645879e-05
13.100000000000001,-3.0,4.4197423605424024e-05,2.406562332720341e-05
13.200000000000001,-3.0,4.536725431313442e-05,2.5188720615020814e-05
13.3,-3.0,4.656927880311048e-05,2.6351440076852207e-05
13.4,-3.0,4.780434621458167e-05,2.7554764674794856e-05
13.5,-3.0,4.9073325220960184e-05,2.8799690169127327e-05
13.600000000000001,-3.0,5.037710441583098e-05,3.0087225011551287e-05
13.700000000000001,-3.0,5.1716592705887114e-05,3.141839022761281e-05
13.8,-3.0,5.3092719710497504e-05,3.279421930089077e-05
13.9,-3.0,5.450643616784807e-05,3.421575803860515e-05
14.0,-3.0,5.595871434808462e-05,3.5684064440597646e-05
14.100000000000001,-3.0,5.7450548473196846e-05,3.720020855821134e-05
14.200000000000001,-3.0,5.898295514429813e-05,3.8765272340963656e-05
14.3,-3.0,6.055697377571775e-05,4.038034948546601e-05
14.4,-3.0,6.21736670369083e-05,4.2046545267234546e-05
14.5,-3.0,6.383412130089703e-05,4.3764976376719516e-05
14.600000000000001,-3.0,6.553944710123121e-05,4.553677073729078e-05
14.700000000000001,-3.0,6.729077959580207e-05,4.736306732342704e-05
14.8,-3.0,6.908927903881925e-05,4.924501596982325e-05
14.9,-3.0,7.093613126048512e-05,5.11837771737094e-05
15.0,-3.0,7.283254815476539e-05,5.3180521888627565e-05
15.100000000000001,-3.0,7.477976817511775e-05,5.52364313155767e-05
15.200000000000001,-3.0,7.677905683858378e-05,5.735269668105276e-05
15.3,-3.0,7.883170723832223e-05,5.953051901322592e-05
15.4,-3.0,8.093904056428775e-05,6.177110891102426e-05
15.5,-3.0,8.310240663313704e-05,6.407568630125004e-05
15.600000000000001,-3.0,8.532318442617283e-05,6.644548019647383e-05
15.700000000000001,-3.0,8.760278263675414e-05,6.888172844055528e-05
15.8,-3.0,8.99426402265301e-05,7.138567744891903e-05
15.9,-3.0,9.234422699081144e-05,7.39585819434824e-05
16.0,-3.0,9.480904413318207e-05,7.660170468024948e-05
16.1,-3.0,9.733862484996232e-05,7.931631616714249e-05
16.2,-3.0,9.99345349237734e-05,8.210369438232675e-05
16.3,-3.0,0.00010259837332728213,8.496512447707925e-05
16.400000000000002,-3.0,0.00010533177283620927,8.790189848405843e-05
16.5,-3.0,0.00010813640065354347,9.091531500212877e-05
16.6,-3.0,0.00011101395904262121,9.400667889581331e-05
16.7,-3.0,0.00011396618597164328,9.717730096812563e-05
16.8,-3.0,0.00011699485576799195,0.0001004284976423691
16.900000000000002,-3.0,0.00012010177978383153,0.00010376159063070035
17.0,-3.0,0.00012328880707203536,0.00010717790659532099
17.1,-3.0,0.000126557825073681,0.00011067877680926538
17.2,-3.0,0.00012991076031598894,0.0001142655368086678
17.3,-3.0,0.00013334957912266313,0.00011793952603470989
17.400000000000002,-3.0,0.00013687628833471775,0.00012170208747695592
17.5,-3.0,0.00014049293604369344,0.0001255545673071875
17.6,-3.0,0.0001442016123367046,0.00012949831450673763
17.7,-3.0,0.0001480044500531883,0.00013353468049241788
17.8,-3.0,0.0001519036255542938,0.0001376650187302437
17.900000000000002,-3.0,0.000155901359504693,0.0001418906843513429
18.0,-3.0,0.00015999991766690375,0.00014621303375474747
18.1,-3.0,0.00016420161170832825,0.00015063342421370787
18.2,-3.0,0.00016850880002165308,0.00015515321346934363
18.3,-3.0,0.00017292388855839243,0.00015977375932100865
18.400000000000002,-3.0,0.00017744933167562798,0.00016449641921561172
18.5,-3.0,0.00018208763299664454,0.00016932254982736697
18.6,-3.0,0.00018684134628525417,0.00017425350663251543
18.7,-3.0,0.00019171307633437343,0.00017929064348642525
18.8,-3.0,0.00019670547986862455,0.0001844353121841165
18.900000000000002,-3.0,0.00020182126646150114,0.0001896888620302589
19.0,-3.0,0.0002070631994674024,0.0001950526393914503
19.1,-3.0,0.00021243409696842575,0.0002005279872534938
19.200000000000003,-3.0,0.00021793683273614917,0.0002061162447704381
19.3,-3.0,0.00022357433720936767,0.00021181874680929175
19.400000000000002,-3.0,0.000229349598486644,0.00021763682349460798
19.5,-3.0,0.00023526566333546188,0.00022357179974153918
19.6,-3.0,0.00024132563821695183,0.00022962499479305972
19.700000000000003,-3.0,0.0002475326903272943,0.0002357977217476451
19.8,-3.0,0.0002538900486550668,0.00024209128709000275
19.900000000000002,-3.0,0.00026040100505641715,0.0002485069902079406
20.0,-3.0,0.0002670689153464028,0.00025504612291598944
0.0,-2.9,4.054208978992009e-08,-3.920379021564497e-08
0.1,-2.9,1.387262024951099e-07,-4.0574120851498626e-08
0.2,-2.9,2.3718400694917396e-07,-4.3443835712496334e-08
0.30000000000000004,-2.9,3.359644923198378e-07,-4.645887732357644e-08
0.4,-2.9,4.350855480598738e-07,-4.959138431917345e-08
0.5,-2.9,5.345655096794255e-07,-5.2838552498220786e-08
0.6000000000000001,-2.9,6.34423466806345e-07,-5.619574362610632e-08
0.7000000000000001,-2.9,7.346792603376049e-07,-5.965665855738044e-08
0.8,-2.9,8.353535132205031e-07,-6.321356887140608e-08
0.9,-2.9,9.364676911618414e-07,-6.685723160463384e-08
1.0,-2.9,1.0380441830513284e-06,-7.057662386606008e-08
1.1,-2.9,1.1401063807162853e-06,-7.435861311193983e-08
1.2000000000000002,-2.9,1.2426787395174503e-06,-7.818762867569423e-08
1.3,-2.9,1.3457868149568708e-06,-8.204535468072163e-08
1.4000000000000001,-2.9,1.4494572859129673e-06,-8.591043580597149e-08
1.5,-2.9,1.5537179761635987e-06,-8.97581860093268e-08
1.6,-2.9,1.6585978791415332e-06,-9.356029063933961e-08
1.7000000000000002,-2.9,1.76412718167585e-06,-9.728449835515095e-08
1.8,-2.9,1.8703372825836354e-06,-1.0089430612781013e-07
1.9000000000000001,-2.9,1.9772608054061376e-06,-1.0434864134746197e-07
2.0,-2.9,2.084931612672805e-06,-1.0760156060405157e-07
2.1,-2.9,2.193384832510759e-06,-1.1060198226310033e-07
2.2,-2.9,2.302656903054779e-06,-1.1329346926198069e-07
2.3000000000000003,-2.9,2.412785632789695e-06,-1.1561406768640045e-07
2.4000000000000004,-2.9,2.5238102680238934e-06,-1.1749617116752948e-07
2.5,-2.9,2.6357715609130147e-06,-1.1886636809083392e-07
2.6,-2.9,2.748711834119425e-06,-1.1964523116716105e-07
2.7,-2.9,2.8626750422753357e-06,-1.1974703986957837e-07
2.8000000000000003,-2.9,2.9777068309024965e-06,-1.190794564308114e-07
2.9000000000000004,-2.9,3.0938545946673535e-06,-1.1754318429764324e-07
3.0,-2.9,3.2111675356521103e-06,-1.1503162138845862e-07
3.1,-2.9,3.329696722510877e-06,-1.114305111001368e-07
3.2,-2.9,3.4494951506718514e-06,-1.0661758435129274e-07
3.3000000000000003,-2.9,3.5706178041619264e-06,-1.0046219873774073e-07
3.4000000000000004,-2.9,3.6931217185444055e-06,-9.282499038168872e-08
3.5,-2.9,3.8170660456853155e-06,-8.355755542657068e-08
3.6,-2.9,3.9425121198397395e-06,-7.250217816636215e-08
3.7,-2.9,4.069523525474869e-06,-5.949159663195649e-08
3.8000000000000003,-2.9,4.198166166577314e-06,-4.434879398652997e-08
3.9000000000000004,-2.9,4.328508337563842e-06,-2.688679643586756e-08
4.0,-2.9,4.460620795803464e-06,-6.908465839867463e-09
4.1000000000000005,-2.9,4.594576835893958e-06,1.5793716190641273e-08
4.2,-2.9,4.730452365373846e-06,4.1437874595460876e-08
4.3,-2.9,4.868325982319555e-06,7.025297564996076e-08
4.4,-2.9,5.008279054616941e-06,1.0247906291511739e-07
4.5,-2.9,5.150395800746047e-06,1.383674995763951e-07
4.6000000000000005,-2.9,5.29476337266585e-06,1.781812094926159e-07
4.7,-2.9,5.441471940300661e-06,2.2219491889442588e-07
4.800000000000001,-2.9,5.590614777650436e-06,2.706953985472335e-07
4.9,-2.9,5.742288351173297e-06,3.2398170442117136e-07
5.0,-2.9,5.896592409603226e-06,3.8236541873849547e-07
5.1000000000000005,-2.9,6.053630075910671e-06,4.461708896276258e-07
5.2,-2.9,6.213507941005097e-06,5.157354695420772e-07
5.300000000000001,-2.9,6.3763361596670976e-06,5.914097541558867e-07
5.4,-2.9,6.5422285479548815e-06,6.735578192268026e-07
5.5,-2.9,6.711302683096934e-06,7.62557456510095e-07
5.6000000000000005,-2.9,6.8836800051364435e-06,8.588004088092908e-07
5.7,-2.9,7.0594859206019885e-06,9.626926033109819e-07
5.800000000000001,-2.9,7.238849908310018e-06,1.074654383691728e-06
5.9,-2.9,7.421905627418553e-06,1.1951207401308226e-06
6.0,-2.9,7.6087910271314905e-06,1.3245415377681632e-06
6.1000000000000005,-2.9,7.799648459086975e-06,1.4633817427287663e-06
6.2,-2.9,7.994624791492663e-06,1.612121645448276e-06
6.300000000000001,-2.9,8.193871525653716e-06,1.7712570827030266e-06
6.4,-2.9,8.397544914684562e-06,1.9412996548134347e-06
6.5,-2.9,8.60580608437215e-06,2.1227769412823986e-06
6.6000000000000005,-2.9,8.818821156364474e-06,2.316232712562751e-06
6.7,-2.9,9.036761373622126e-06,2.5222271378208137e-06
6.800000000000001,-2.9,9.25980322820012e-06,2.7413369900001813e-06
6.9,-2.9,9.488128591229154e-06,2.974155844378454e-06
7.0,-2.9,9.721924845450896e-06,3.2212942762126662e-06
7.1000000000000005,-2.9,9.961385020035555e-06,3.4833800502799772e-06
7.2,-2.9,1.0206707927657991e-05,3.76105830780671e-06
7.300000000000001,-2.9,1.0458098304338982e-05,4.054991747496537e-06
7.4,-2.9,1.0715766951394359e-05,4.365860800999758e-06
7.5,-2.9,1.0979930879905723e-05,4.69436380307176e-06
7.6000000000000005,-2.9,1.1250813458118022e-05,5.041217155879041e-06
7.7,-2.9,1.1528644560743789e-05,5.407155486783629e-06
7.800000000000001,-2.9,1.181366072126764e-05,5.792931800881539e-06
7.9,-2.9,1.210610528659448e-05,6.199317625676214e-06
8.0,-2.9,1.2406228574562167e-05,6.627103149959497e-06
8.1,-2.9,1.2714288033732718e-05,7.077097355716804e-06
8.200000000000001,-2.9,1.3030548406325484e-05,7.550128141890362e-06
8.3,-2.9,1.33552818933891e-05,8.047042443119738e-06
8.4,-2.9,1.3688768322974294e-05,8.568706337545883e-06
8.5,-2.9,1.4031295321022264e-05,9.11600515044661e-06
8.6,-2.9,1.4383158484996707e-05,9.689843547836422e-06
8.700000000000001,-2.9,1.474466156044349e-05,1.0291145622926166e-05
8.8,-2.9,1.5116116620281793e-05,1.0920854973250899e-05
8.9,-2.9,1.549784424695022e-05,1.1579934771660568e-05
9.0,-2.9,1.5890173717803226e-05,1.226936782699491e-05
9.1,-2.9,1.629344319308963e-05,1.2990156635749438e-05
9.200000000000001,-2.9,1.6707999907135644e-05,1.3743323428305561e-05
9.3,-2.9,1.713420036251203e-05,1.4529910200835312e-05
9.4,-2.9,1.7572410527241986e-05,1.535097874426568e-05
9.5,-2.9,1.8023006035256608e-05,1.620761065930855e-05
9.600000000000001,-2.9,1.848637238974882e-05,1.7100907365120955e-05
9.700000000000001,-2.9,1.8962905170093372e-05,1.8031990096818067e-05
9.8,-2.9,1.945301024159834e-05,1.9001999895716047e-05
9.9,-2.9,1.9957103968846257e-05,2.0012097588356366e-05
10.0,-2.9,2.047561343215032e-05,2.1063463755688282e-05
10.100000000000001,-2.9,2.1008976647527316e-05,2.2157298695309912e-05
10.200000000000001,-2.9,2.155764279002521e-05,2.3294822369972654e-05
10.3,-2.9,2.2122072420339947e-05,2.447727435049965e-05
10.4,-2.9,2.2702737715402303e-05,2.5705913745796026e-05
10.5,-2.9,2.3300122701926162e-05,2.6982019124388386e-05
10.600000000000001,-2.9,2.39147234940484e-05,2.8306888425683806e-05
10.700000000000001,-2.9,2.4547048534294487e-05,2.9681838861855185e-05
10.8,-2.9,2.519761883846704e-05,3.110820680956013e-05
10.9,-2.9,2.586696824427076e-05,3.258734768964798e-05
11.0,-2.9,2.6555643663612565e-05,3.412063584145886e-05
11.100000000000001,-2.9,2.7264205338804542e-05,3.570946438243629e-05
11.200000000000001,-2.9,2.7993227102970647e-05,3.7355245060234486e-05
11.3,-2.9,2.8743296644164466e-05,3.905940809447142e-05
11.4,-2.9,2.9515015773400247e-05,4.0823402007841104e-05
11.5,-2.9,3.0309000697371242e-05,4.264869344800925e-05
11.600000000000001,-2.9,3.112588229462318e-05,4.4536766998764735e-05
11.700000000000001,-2.9,3.196630639660114e-05,4.6489124982800756e-05
11.8,-2.9,3.283093407254829e-05,4.850728725210187e-05
11.9,-2.9,3.37204419190117e-05,5.059279097034512e-05
12.0,-2.9,3.463552235372738e-05,5.274719038539415e-05
12.100000000000001,-2.9,3.5576883914022115e-05,5.497205659151208e-05
12.200000000000001,-2.9,3.654525155974939e-05,5.726897728088997e-05
12.3,-2.9,3.754136698101045e-05,5.963955648798815e-05
12.4,-2.9,3.856598891034802e-05,6.208541432148649e-05
12.5,-2.9,3.961989344026498e-05,6.460818668970557e-05
12.600000000000001,-2.9,4.070387434476748e-05,6.720952501336344e-05
12.700000000000001,-2.9,4.1818743406863614e-05,6.989109593115106e-05
12.8,-2.9,4.296533075033885e-05,7.265458099546139e-05
12.9,-2.9,4.414448517714836e-05,7.550167635840557e-05
13.0,-2.9,4.5357074509565286e-05,7.843409244986276e-05
13.100000000000001,-2.9,4.660398593814437e-05,8.145355364538173e-05
13.200000000000001,-2.9,4.7886126374636506e-05,8.456179792475641e-05
13.3,-2.9,4.9204422810795705e-05,8.776057652465721e-05
13.4,-2.9,5.0559822682061155e-05,9.105165357874633e-05
13.5,-2.9,5.195329423787292e-05,9.443680575141659e-05
13.600000000000001,-2.9,5.338582691698611e-05,9.791782186341851e-05
13.700000000000001,-2.9,5.48584317286484e-05,0.00010149650250792272
13.8,-2.9,5.6372141640586584e-05,0.00010517465965876704
13.9,-2.9,5.792801197170859e-05,0.00010895411627115105
14.0,-2.9,5.952712079214439e-05,0.00011283670587332713
14.100000000000001,-2.9,6.117056932901798e-05,0.00011682427215269802
14.200000000000001,-2.9,6.28594823783945e-05,0.0001209186685313663
14.3,-2.9,6.459500872426435e-05,0.00012512175773674028
14.4,-2.9,6.637832156363175e-05,0.00012943541136134284
14.5,-2.9,6.821061893856899e-05,0.00013386150942212225
14.600000000000001,-2.9,7.00931241749603e-05,0.0001384019399043253
14.700000000000001,-2.9,7.202708632814478e-05,0.00014305859830415952
14.8,-2.9,7.401378063580158e-05,0.00014783338716366272
14.9,-2.9,7.605450897785606e-05,0.00015272821559782668
15.0,-2.9,7.815060034362815e-05,0.00015774499881619406
15.100000000000001,-2.9,8.030341130667543e-05,0.0001628856576384303
15.200000000000001,-2.9,8.251432650668907e-05,0.00016815211800366405
15.3,-2.9,8.478475913964483e-05,0.00017354631047287295
15.4,-2.9,8.711615145539018e-05,0.0001790701697287704
15.5,-2.9,8.950997526326205e-05,0.0001847256340653458
15.600000000000001,-2.9,9.196773244582022e-05,0.0001905146448774677
15.700000000000001,-2.9,9.449095548080968e-05,0.00019643914614097868
15.8,-2.9,9.708120797142201e-05,0.00020250108389023358
15.9,-2.9,9.974008518515968e-05,0.0002087024056902609
16.0,-2.9,0.00010246921460120703,0.0002150450601047863
16.1,-2.9,0.00010527025646667658,0.00022153099615862423
16.2,-2.9,0.00010814490436200609,0.00022816216279716666
16.3,-2.9,0.00011109488577499006,0.00023494050834073593
16.400000000000002,-2.9,0.00011412196268461512,0.0002418679799389117
16.5,-2.9,0.00011722793215375636,0.00024894652301342163
16.6,-2.9,0.00012041462693220255,0.00025617808070610936
16.7,-2.9,0.00012368391606845585,0.0002635645933186441
16.8,-2.9,0.00012703770553222887,0.000271107997751154
16.900000000000002,-2.9,0.00013047793884690158,0.0002788102269354084
17.0,-2.9,0.00013400659773156747,0.0002866732092709483
17.1,-2.9,0.00013762570275460754,0.00029469886805094626
17.2,-2.9,0.00014133731399685573,0.00030288912089488577
17.3,-2.9,0.00014514353172613413,0.00031124587917002674
17.400000000000002,-2.9,0.00014904649708241335,0.0003197710474172644
17.5,-2.9,0.0001530483927744122,0.00032846652277453874
17.6,-2.9,0.00015715144378737836,0.0003373341943947141
17.7,-2.9,0.0001613579181024301,0.00034637594286785476
17.8,-2.9,0.00016567012742731819,0.0003555936396384138
17.900000000000002,-2.9,0.0001700904279398273,0.0003649891464227777
18.0,-2.9,0.00017462122104237851,0.00037456431462541424
18.1,-2.9,0.00017926495412969905,0.0003843209847566142
18.2,-2.9,0.00018402412136858746,0.00039426098584695334
18.3,-2.9,0.0001889012644904933,0.0004043861348640226
18.400000000000002,-2.9,0.00019389897359718916,0.00041469823612652525
18.5,-2.9,0.00019901988797938126,0.00042519908072205406
18.6,-2.9,0.00020426669694850573,0.00043589044592135743
18.7,-2.9,0.00020964214068301597,0.0004467740945964901
18.8,-2.9,0.00021514901108703622,0.000457851774637776
18.900000000000002,-2.9,0.00022079015266452705,0.00046912521837111105
19.0,-2.9,0.00022656846340654745,0.0004805961419787521
19.1,-2.9,0.00023248689569377515,0.0004922662449183296
19.200000000000003,-2.9,0.000238548457213193,0.0005041372093462582
19.3,-2.9,0.00024475621189029687,0.0005162106995386308
19.400000000000002,-2.9,0.0002511132808361048,0.0005284883613194287
19.5,-2.9,0.0002576228433096158,0.0005409718214840424
19.6,-2.9,0.0002642881376962578,0.0005536626872298313
19.700000000000003,-2.9,0.00027111246250205884,0.0005665625455860397
19.8,-2.9,0.0002780991773640671,0.0005796729628488062
19.900000000000002,-2.9,0.00028525170407721123,0.0005929954840131198
20.0,-2.9,0.0002925735276380018,0.0006065316322142265
0.0,-2.8,3.6765830769219245e-08,-3.639891375699023e-08
0.1,-2.8,1.3494519097623556e-07,-2.037733813040687e-08
0.2,-2.8,2.3314372279380334e-07,-1.9944759051499666e-08
0.30000000000000004,-2.8,3.316522762988655e-07,-1.9214179190478483e-08
0.4,-2.8,4.3049476692721887e-07,-1.7897384268110182e-08
0.5,-2.8,5.296908340831406e-07,-1.592734788391776e-08
0.6000000000000001,-2.8,6.292612579109447e-07,-1.320876016894935e-08
0.7000000000000001,-2.8,7.292279474956083e-07,-9.62337504420926e-09
0.8,-2.8,8.296139196092539e-07,-5.0333798176426125e-09
0.9,-2.8,9.30443341923681e-07,7.177957094257922e-10
1.0,-2.8,1.0317416129230493e-06,7.805694402783502e-09
1.1,-2.8,1.1335354550212986e-06,1.6425528141220535e-08
1.2000000000000002,-2.8,1.2358530076365838e-06,2.679319046722207e-08
1.3,-2.8,1.3387239159252338e-06,3.914649368486866e-08
1.4000000000000001,-2.8,1.442179416665378e-06,5.3746522090349614e-08
1.5,-2.8,1.5462524229866059e-06,7.087900876706087e-08
1.6,-2.8,1.6509776098859344e-06,9.085569081208716e-08
1.7000000000000002,-2.8,1.7563915010810088e-06,1.1401564842766874e-07
1.8,-2.8,1.8625325577056039e-06,1.407266370700269e-07
1.9000000000000001,-2.8,1.9694412689668414e-06,1.7138640565255364e-07
2.0,-2.8,2.0771602443203597e-06,2.064239571545503e-07
