Trial,total_error,error_id,error_gm,Parameters
208,12.925410103055514,13.399243130687719,12.451577075423309,"{'RTH0': 32.42591566273343, 'VOFF': -2.0822477874658922, 'NFACTOR': 0.3420748110007613, 'U0': 0.29995129579289576, 'UA': 3.676317404687228e-08, 'UB': 2.220932912622447e-21, 'VSAT': 220261.8368337119, 'LAMBDA': 0.0026667169267007864, 'UTE': -0.4417922462829447, 'ETA0': 0.03103353135296149, 'VDSCALE': 5.580512227466923, 'CDSCD': 0.08441829618395941, 'RSC': 0.0001703848476992821, 'RDC': 0.00019708379463875443, 'DELTA': 4.863850685468144, 'THESAT': 2.0254072998613157, 'NJGD': 13.506452487959223, 'RNJGD': 17.16035043751828, 'IGDDIO': 8.383990526593486, 'RIGDDIO': 2.0523592256253703e-08, 'NJGS': 19.798406751499094, 'RNJGS': 8.525701765817436, 'IGSDIO': 6.196983649738691, 'RIGSDIO': 4.2367410417224286e-08, 'VSATACCS': 146356.3129638487, 'NS0ACCS': 3.8147784468648336e+20, 'NS0ACCD': 8.405118659279575e+18, 'U0ACCS': 0.1291384961676195, 'U0ACCD': 0.1916308122020225, 'MEXPACCS': 3.798343052157621, 'MEXPACCD': 2.3361981118787596, 'IMIN': 5.653556077314595e-13, 'GDSMIN': 9.63281733926048e-07, 'UTES': -8.585559027590635, 'UTED': -10.735095129654692}"
209,12.942310756350352,13.399239173915602,12.485382338785104,"{'RTH0': 32.43616657059683, 'VOFF': -2.0769054880193663, 'NFACTOR': 0.3261987395673753, 'U0': 0.2942342814435745, 'UA': 5.51054518343634e-08, 'UB': 5.630039419765291e-21, 'VSAT': 223382.19184231272, 'LAMBDA': 0.0025059466805587814, 'UTE': -0.4228381386681993, 'ETA0': 0.032396816569965216, 'VDSCALE': 5.528469660400852, 'CDSCD': 0.05279777690144867, 'RSC': 0.000166754171219095, 'RDC': 0.00020352496269979023, 'DELTA': 4.955522649649844, 'THESAT': 2.0770945484582546, 'NJGD': 14.696905391922586, 'RNJGD': 18.518808612911567, 'IGDDIO': 8.623024110064895, 'RIGDDIO': 2.313830918357165e-08, 'NJGS': 19.715522118490764, 'RNJGS': 8.819497812203029, 'IGSDIO': 6.153270512344725, 'RIGSDIO': 4.5380974994371046e-08, 'VSATACCS': 143388.83770092076, 'NS0ACCS': 1.7469649398266747e+20, 'NS0ACCD': 8.538739845736703e+18, 'U0ACCS': 0.12725453081745788, 'U0ACCD': 0.19805080855417048, 'MEXPACCS': 3.773287053164772, 'MEXPACCD': 2.604979358258376, 'IMIN': 5.164338874879992e-13, 'GDSMIN': 5.903466281767733e-07, 'UTES': -8.726445910419809, 'UTED': -12.980382186563793}"
210,12.931899095848394,13.359706003102291,12.504092188594495,"{'RTH0': 32.39287764694105, 'VOFF': -2.0889339421715554, 'NFACTOR': 0.31541597193031456, 'U0': 0.29343499336382106, 'UA': 6.629963219531974e-08, 'UB': 4.349047951800273e-21, 'VSAT': 221337.5872505612, 'LAMBDA': 0.0027531558787356573, 'UTE': -0.44989346697332877, 'ETA0': 0.031384354035129486, 'VDSCALE': 4.775875726649509, 'CDSCD': 0.07902312183741456, 'RSC': 0.0001633596861246245, 'RDC': 0.0001941985918658068, 'DELTA': 4.67602621504508, 'THESAT': 2.046114226190931, 'NJGD': 13.083698964139279, 'RNJGD': 16.814197524139946, 'IGDDIO': 8.425144296783404, 'RIGDDIO': 2.177437848808458e-08, 'NJGS': 19.833663227052842, 'RNJGS': 8.746866598993071, 'IGSDIO': 6.012287069177499, 'RIGSDIO': 4.790674794072674e-08, 'VSATACCS': 148436.9854873744, 'NS0ACCS': 4.074453915614424e+20, 'NS0ACCD': 8.023608991642109e+18, 'U0ACCS': 0.13108373443452334, 'U0ACCD': 0.1999985226935342, 'MEXPACCS': 3.716641791412937, 'MEXPACCD': 2.65249040829618, 'IMIN': 4.511769940878806e-13, 'GDSMIN': 5.574660097980947e-07, 'UTES': -9.32228298735001, 'UTED': -10.959653674350335}"
211,12.913074899785045,13.375483459622629,12.45066633994746,"{'RTH0': 32.46573809812925, 'VOFF': -2.086465279621061, 'NFACTOR': 0.2913134649585888, 'U0': 0.297093738501661, 'UA': 4.602644316308415e-08, 'UB': 6.721793954168535e-21, 'VSAT': 218547.6112249183, 'LAMBDA': 0.002623829899450681, 'UTE': -0.41247448428774397, 'ETA0': 0.029840162514316003, 'VDSCALE': 4.82931207687856, 'CDSCD': 0.08152224304155703, 'RSC': 0.00015922702540476234, 'RDC': 0.00020992039894251801, 'DELTA': 4.534226353202086, 'THESAT': 2.085804767038127, 'NJGD': 13.325667439711223, 'RNJGD': 17.28936982437014, 'IGDDIO': 8.238590545905648, 'RIGDDIO': 2.4186544734114995e-08, 'NJGS': 19.767463917190195, 'RNJGS': 8.65046081104857, 'IGSDIO': 6.289409928026175, 'RIGSDIO': 4.595270695780706e-08, 'VSATACCS': 141509.166972337, 'NS0ACCS': 2.775098537098456e+20, 'NS0ACCD': 8.674699020809031e+18, 'U0ACCS': 0.1288008891822663, 'U0ACCD': 0.1958074036770523, 'MEXPACCS': 3.86508084089177, 'MEXPACCD': 2.39764124567288, 'IMIN': 3.36816997032345e-13, 'GDSMIN': 5.194989338165608e-07, 'UTES': -8.855828770706148, 'UTED': -10.809851618765816}"
212,12.912535250756315,13.376126138795636,12.448944362716995,"{'RTH0': 32.49910366288566, 'VOFF': -2.085649410187616, 'NFACTOR': 0.2908830310223773, 'U0': 0.2975624476569143, 'UA': 4.588884297678037e-08, 'UB': 6.22108368652118e-21, 'VSAT': 219717.7906089469, 'LAMBDA': 0.0025707264969445794, 'UTE': -0.4171608937627649, 'ETA0': 0.030381667833474194, 'VDSCALE': 4.845470704468508, 'CDSCD': 0.08163748572431224, 'RSC': 0.00015923336483112784, 'RDC': 0.00021619364379305524, 'DELTA': 4.5328939384699725, 'THESAT': 2.092098905710988, 'NJGD': 13.292052793338426, 'RNJGD': 17.515679853648287, 'IGDDIO': 8.261403326938446, 'RIGDDIO': 2.37362105003622e-08, 'NJGS': 19.753047890765654, 'RNJGS': 8.643723546185873, 'IGSDIO': 6.270360132454327, 'RIGSDIO': 4.588629090792333e-08, 'VSATACCS': 141624.20351574782, 'NS0ACCS': 2.7618502190537025e+20, 'NS0ACCD': 8.56190394922397e+18, 'U0ACCS': 0.12985734973341825, 'U0ACCD': 0.19579301427727155, 'MEXPACCS': 3.8836130480307505, 'MEXPACCD': 2.372480223553652, 'IMIN': 3.789046421244642e-13, 'GDSMIN': 5.315201977948225e-07, 'UTES': -8.855907100801856, 'UTED': -10.798254268594876}"
213,12.911780824477361,13.369855493517809,12.453706155436914,"{'RTH0': 32.44842789567447, 'VOFF': -2.092163666617457, 'NFACTOR': 0.29101631852275167, 'U0': 0.29684309507808126, 'UA': 5.058086982290875e-08, 'UB': 6.021075124706085e-21, 'VSAT': 219726.70015284, 'LAMBDA': 0.0025703367779339866, 'UTE': -0.415386960742137, 'ETA0': 0.03054773702010474, 'VDSCALE': 4.8529205318356725, 'CDSCD': 0.0805269216716854, 'RSC': 0.00015780499347561484, 'RDC': 0.00021754102740575965, 'DELTA': 4.434300471088898, 'THESAT': 2.1112384797255572, 'NJGD': 13.2518452730379, 'RNJGD': 17.269610299295366, 'IGDDIO': 8.27726974697039, 'RIGDDIO': 2.3531854855635597e-08, 'NJGS': 19.60159687966517, 'RNJGS': 8.643066786442766, 'IGSDIO': 6.259802255259805, 'RIGSDIO': 4.554331562193718e-08, 'VSATACCS': 141422.92188231845, 'NS0ACCS': 2.861519847062312e+20, 'NS0ACCD': 8.337747866011106e+18, 'U0ACCS': 0.13025574027083203, 'U0ACCD': 0.1940303953391435, 'MEXPACCS': 3.862795930900655, 'MEXPACCD': 2.396994326336748, 'IMIN': 3.905890213868591e-13, 'GDSMIN': 5.269100258653258e-07, 'UTES': -8.800798947944493, 'UTED': -10.789728051414341}"
214,13.94619621051298,13.685124947592623,14.207267473433337,"{'RTH0': 32.45675797981111, 'VOFF': -2.093412452775743, 'NFACTOR': 0.28754744612655253, 'U0': 0.29716749078744836, 'UA': 2.3854945789602646e-07, 'UB': 6.208731058971247e-21, 'VSAT': 216851.27211446004, 'LAMBDA': 0.0025089874425530327, 'UTE': -0.4136937648109228, 'ETA0': 0.030460900905435132, 'VDSCALE': 4.846434583269319, 'CDSCD': 0.08052598043308709, 'RSC': 0.00015902824803208377, 'RDC': 0.00021899399347597202, 'DELTA': 4.531974921252481, 'THESAT': 2.116963692390488, 'NJGD': 13.22765984967944, 'RNJGD': 17.113703514462774, 'IGDDIO': 8.229501106950648, 'RIGDDIO': 2.375119995385116e-08, 'NJGS': 19.600220363770596, 'RNJGS': 8.644337777017846, 'IGSDIO': 6.253208520097818, 'RIGSDIO': 4.5480472039676114e-08, 'VSATACCS': 141467.22472829008, 'NS0ACCS': 2.7616867388852437e+20, 'NS0ACCD': 8.623338264249959e+18, 'U0ACCS': 0.13027400174255796, 'U0ACCD': 0.1943588744272571, 'MEXPACCS': 3.8902350635377907, 'MEXPACCD': 2.3668024627153255, 'IMIN': 3.9017401723850246e-13, 'GDSMIN': 5.233707282443669e-07, 'UTES': -8.859924091412044, 'UTED': -10.838213842673524}"
215,12.914365223146216,13.366720999887443,12.46200944640499,"{'RTH0': 32.49573637859226, 'VOFF': -2.0969212537350876, 'NFACTOR': 0.2698966331051674, 'U0': 0.2969483823992909, 'UA': 5.424194337546936e-08, 'UB': 8.41686846859415e-21, 'VSAT': 219831.842446363, 'LAMBDA': 0.0025868482078224503, 'UTE': -0.4229992603799971, 'ETA0': 0.02940161256405985, 'VDSCALE': 4.902471985074115, 'CDSCD': 0.08141490362355147, 'RSC': 0.00016005192521244914, 'RDC': 0.00022440654638412405, 'DELTA': 4.435116308360389, 'THESAT': 2.0997943390323273, 'NJGD': 13.282066758525257, 'RNJGD': 17.4366516431681, 'IGDDIO': 8.273638926781983, 'RIGDDIO': 2.3862503124998284e-08, 'NJGS': 19.64782003655555, 'RNJGS': 8.68399464993807, 'IGSDIO': 6.408225394833754, 'RIGSDIO': 4.5878548453331866e-08, 'VSATACCS': 142415.90247894017, 'NS0ACCS': 4.2290709829689744e+20, 'NS0ACCD': 8.440057150013159e+18, 'U0ACCS': 0.12935831304318052, 'U0ACCD': 0.1938368010619947, 'MEXPACCS': 3.9085741206399405, 'MEXPACCD': 2.357274009577261, 'IMIN': 3.6935571157097177e-13, 'GDSMIN': 5.390306670511837e-07, 'UTES': -8.896761734159709, 'UTED': -10.780140433093086}"
216,12.92215234490571,13.386472363576308,12.457832326235112,"{'RTH0': 32.366449872585065, 'VOFF': -2.080445264752543, 'NFACTOR': 0.3037027639526158, 'U0': 0.29083017776365333, 'UA': 3.764173240288404e-08, 'UB': 5.202189086940688e-21, 'VSAT': 218437.31356193044, 'LAMBDA': 0.0024709879777489513, 'UTE': -0.4129444579860747, 'ETA0': 0.030131213357206296, 'VDSCALE': 4.876240689608262, 'CDSCD': 0.07798693802920817, 'RSC': 0.00016702358796344549, 'RDC': 0.00021873042453496086, 'DELTA': 4.325093691702702, 'THESAT': 2.13965897275217, 'NJGD': 13.473652798405572, 'RNJGD': 17.324154062367384, 'IGDDIO': 8.207130147917072, 'RIGDDIO': 2.4411605777098192e-08, 'NJGS': 19.756236246057448, 'RNJGS': 8.590060721049001, 'IGSDIO': 6.287775698580722, 'RIGSDIO': 4.49754023336673e-08, 'VSATACCS': 141142.09039762465, 'NS0ACCS': 2.8628369770495735e+20, 'NS0ACCD': 8.771361897645968e+18, 'U0ACCS': 0.13233266412470218, 'U0ACCD': 0.1933517988709507, 'MEXPACCS': 3.8712779715298593, 'MEXPACCD': 2.411341728538933, 'IMIN': 3.889984538748525e-13, 'GDSMIN': 5.24369560845062e-07, 'UTES': -8.796130152703423, 'UTED': -10.904156214252057}"
217,12.94995522196601,13.410940721985614,12.488969721946404,"{'RTH0': 32.41201183243878, 'VOFF': -2.089969213504291, 'NFACTOR': 0.2912586177058863, 'U0': 0.2731232964704173, 'UA': 2.413676017777736e-08, 'UB': 6.2439678937272695e-21, 'VSAT': 220040.64861092228, 'LAMBDA': 0.002560387381132031, 'UTE': -0.40121215901848634, 'ETA0': 0.02904607711459038, 'VDSCALE': 4.747842226746223, 'CDSCD': 0.07946836272353473, 'RSC': 0.0001567862052062628, 'RDC': 0.00021554443888975212, 'DELTA': 4.995005102254582, 'THESAT': 2.160185769324571, 'NJGD': 13.420523084304188, 'RNJGD': 17.239590631189014, 'IGDDIO': 8.26496261701269, 'RIGDDIO': 2.523565824139374e-08, 'NJGS': 18.589647407205494, 'RNJGS': 8.545877053960869, 'IGSDIO': 6.23270299179412, 'RIGSDIO': 4.661980535824673e-08, 'VSATACCS': 138263.06818565624, 'NS0ACCS': 2.700776917483211e+20, 'NS0ACCD': 8.292694578111593e+18, 'U0ACCS': 0.1313623805642802, 'U0ACCD': 0.1957996459282321, 'MEXPACCS': 3.645169030524616, 'MEXPACCD': 2.3135789984549575, 'IMIN': 3.470965530182238e-13, 'GDSMIN': 4.87726629516205e-07, 'UTES': -8.595555431550684, 'UTED': -10.823582127928566}"
218,12.920333260625387,13.382675469834199,12.457991051416574,"{'RTH0': 32.471853721013794, 'VOFF': -2.0919445193466433, 'NFACTOR': 0.31080222938993113, 'U0': 0.2894528571390627, 'UA': 5.093733230819277e-08, 'UB': 9.805704166422474e-21, 'VSAT': 221989.52711706696, 'LAMBDA': 0.0025656270144267545, 'UTE': -0.4372250010389148, 'ETA0': 0.029798656463543016, 'VDSCALE': 5.601362234227334, 'CDSCD': 0.09460939971482367, 'RSC': 0.00015202070959766977, 'RDC': 0.00021085431620364328, 'DELTA': 4.393009960667545, 'THESAT': 2.112817364975947, 'NJGD': 13.562457350752881, 'RNJGD': 17.277545456508154, 'IGDDIO': 8.174736776663623, 'RIGDDIO': 2.2946553405894317e-08, 'NJGS': 19.681854468339644, 'RNJGS': 8.633937449581566, 'IGSDIO': 6.368086169704133, 'RIGSDIO': 4.8194473016443077e-08, 'VSATACCS': 139321.9479042399, 'NS0ACCS': 2.7896424287345328e+20, 'NS0ACCD': 8.588937374116414e+18, 'U0ACCS': 0.12742919487275167, 'U0ACCD': 0.1963121469060697, 'MEXPACCS': 3.8109741710485086, 'MEXPACCD': 2.478171907661626, 'IMIN': 3.0167151521645924e-13, 'GDSMIN': 5.393849093650653e-07, 'UTES': -8.944373096719534, 'UTED': -10.71275333140064}"
219,12.935459054637175,13.360470427162616,12.510447682111733,"{'RTH0': 32.49884625115617, 'VOFF': -2.076791798543551, 'NFACTOR': 0.30096450967670857, 'U0': 0.2952596728123567, 'UA': 6.688923275867537e-08, 'UB': 8.927740296275465e-21, 'VSAT': 218911.60834591117, 'LAMBDA': 0.0026182198906706984, 'UTE': -0.41516753641615184, 'ETA0': 0.030463329318787223, 'VDSCALE': 4.832959148053905, 'CDSCD': 0.08404346146973769, 'RSC': 0.0001641025019490509, 'RDC': 0.00021448664706684157, 'DELTA': 4.575086493154886, 'THESAT': 2.086198522229748, 'NJGD': 13.663444349023479, 'RNJGD': 17.52999236398315, 'IGDDIO': 8.242966797860424, 'RIGDDIO': 2.5974592781548756e-08, 'NJGS': 19.77875407511761, 'RNJGS': 8.712382406128102, 'IGSDIO': 7.0405896847653215, 'RIGSDIO': 4.574330238706487e-08, 'VSATACCS': 141471.19987913143, 'NS0ACCS': 3.044171735370395e+20, 'NS0ACCD': 8.453623681844548e+18, 'U0ACCS': 0.12894328684656767, 'U0ACCD': 0.1953654401683682, 'MEXPACCS': 3.6761331746855324, 'MEXPACCD': 2.448857030186324, 'IMIN': 3.8354592758970417e-13, 'GDSMIN': 5.753716715176007e-07, 'UTES': -9.168287169009007, 'UTED': -10.938492752393525}"
220,12.917534276318698,13.378337217600897,12.4567313350365,"{'RTH0': 32.452042274190596, 'VOFF': -2.0723148504688593, 'NFACTOR': 0.2758796683245067, 'U0': 0.2909274406194805, 'UA': 4.171249419965328e-08, 'UB': 4.85689699707586e-21, 'VSAT': 217167.9591573624, 'LAMBDA': 0.002713771652568397, 'UTE': -0.42965236944151364, 'ETA0': 0.02950605966178163, 'VDSCALE': 5.532687372407668, 'CDSCD': 0.08069699483480774, 'RSC': 0.00016994634157522682, 'RDC': 0.00020588077786820675, 'DELTA': 4.948762794812104, 'THESAT': 2.141876139599362, 'NJGD': 13.168358995913078, 'RNJGD': 17.10305241654916, 'IGDDIO': 8.21871650899185, 'RIGDDIO': 2.255860164299025e-08, 'NJGS': 19.893505678298936, 'RNJGS': 8.502854482393156, 'IGSDIO': 6.267638658482899, 'RIGSDIO': 4.4628998961081865e-08, 'VSATACCS': 140463.2212449006, 'NS0ACCS': 2.8477954566315714e+20, 'NS0ACCD': 8.211216071812602e+18, 'U0ACCS': 0.12842318471773712, 'U0ACCD': 0.19208056164826118, 'MEXPACCS': 3.854743764396247, 'MEXPACCD': 2.399569472428162, 'IMIN': 4.363999494427553e-13, 'GDSMIN': 5.179837803094738e-07, 'UTES': -8.670714272267157, 'UTED': -10.76204132376868}"
221,12.910696989294316,13.371930344943769,12.449463633644864,"{'RTH0': 32.42489884990045, 'VOFF': -2.08412572074869, 'NFACTOR': 0.2925097005610453, 'U0': 0.29620201973392574, 'UA': 4.842502879737969e-08, 'UB': 3.94164394864409e-21, 'VSAT': 219343.51330052243, 'LAMBDA': 0.001866377542341265, 'UTE': -0.4301754304679107, 'ETA0': 0.030825210152261178, 'VDSCALE': 5.475603297145742, 'CDSCD': 0.08246653003079446, 'RSC': 0.00016135003464084365, 'RDC': 0.00021128347226757467, 'DELTA': 4.537418248013452, 'THESAT': 2.0940886830644696, 'NJGD': 13.036007495058842, 'RNJGD': 17.634881098199763, 'IGDDIO': 8.333584933744612, 'RIGDDIO': 2.398094632599796e-08, 'NJGS': 19.716348783820646, 'RNJGS': 8.466398675564609, 'IGSDIO': 6.14695412162286, 'RIGSDIO': 4.308402775267278e-08, 'VSATACCS': 140040.6692646479, 'NS0ACCS': 2.9488397533888125e+20, 'NS0ACCD': 8.339862141877389e+18, 'U0ACCS': 0.13003342894891948, 'U0ACCD': 0.19238041986203883, 'MEXPACCS': 3.75137012575469, 'MEXPACCD': 2.28542895791584, 'IMIN': 3.15054102939964e-13, 'GDSMIN': 5.097664943677439e-07, 'UTES': -8.755585755957737, 'UTED': -10.6710343538418}"
222,12.916633969166986,13.363706303171682,12.46956163516229,"{'RTH0': 32.421141833435144, 'VOFF': -2.084942351756252, 'NFACTOR': 0.2944074633708444, 'U0': 0.297485518950067, 'UA': 5.7664981581718105e-08, 'UB': 3.949330350016319e-21, 'VSAT': 220605.01747763768, 'LAMBDA': 0.0018432315011830467, 'UTE': -0.40587138942195095, 'ETA0': 0.030498689593784642, 'VDSCALE': 5.422137995316027, 'CDSCD': 0.08245293083824033, 'RSC': 0.00016016614482515935, 'RDC': 0.00022041633927076271, 'DELTA': 4.422233312292393, 'THESAT': 2.094242793305933, 'NJGD': 13.282580759938748, 'RNJGD': 17.490968559041132, 'IGDDIO': 8.295089786184676, 'RIGDDIO': 2.3840353158453345e-08, 'NJGS': 17.79751612408431, 'RNJGS': 8.601718686986874, 'IGSDIO': 6.1067882345091835, 'RIGSDIO': 4.3835767494767725e-08, 'VSATACCS': 139398.68866618536, 'NS0ACCS': 2.9416325683535882e+20, 'NS0ACCD': 8.353853775498337e+18, 'U0ACCS': 0.13024715873601678, 'U0ACCD': 0.19228593096648822, 'MEXPACCS': 3.7301410331005673, 'MEXPACCD': 2.330428434142104, 'IMIN': 4.093091723061338e-13, 'GDSMIN': 4.93970287859504e-07, 'UTES': -8.780320904112145, 'UTED': -10.679649737152774}"
223,12.923721400305176,13.396677807485352,12.450764993125,"{'RTH0': 32.38232222978314, 'VOFF': -2.0818496369700394, 'NFACTOR': 0.2881991917807966, 'U0': 0.29667026844714495, 'UA': 3.334429230937405e-08, 'UB': 6.637078306114765e-21, 'VSAT': 218422.1860794335, 'LAMBDA': 0.0026822739675772442, 'UTE': -0.4182730677326031, 'ETA0': 0.030807807517533068, 'VDSCALE': 5.488881493269245, 'CDSCD': 0.08534749044864791, 'RSC': 0.00015659832675375226, 'RDC': 0.000211755570522932, 'DELTA': 4.526818221932546, 'THESAT': 2.2171667039151473, 'NJGD': 13.130845766190003, 'RNJGD': 17.394517107955473, 'IGDDIO': 8.308875496818798, 'RIGDDIO': 2.4650447936279273e-08, 'NJGS': 19.731466408591597, 'RNJGS': 8.487922305710455, 'IGSDIO': 6.192357294819222, 'RIGSDIO': 4.700700660638297e-08, 'VSATACCS': 137615.661445665, 'NS0ACCS': 3.1141275451553146e+20, 'NS0ACCD': 8.509698219265924e+18, 'U0ACCS': 0.13186984520554215, 'U0ACCD': 0.1967578718413756, 'MEXPACCS': 3.6094970199253007, 'MEXPACCD': 2.270895811001977, 'IMIN': 3.5492045535649825e-13, 'GDSMIN': 5.460381129995982e-07, 'UTES': -8.862929759902174, 'UTED': -10.824714450571651}"
224,12.911340210768472,13.372448731276698,12.450231690260248,"{'RTH0': 32.43298720951652, 'VOFF': -2.0871527121396767, 'NFACTOR': 0.3054214783722384, 'U0': 0.2932552970762108, 'UA': 4.630416030083272e-08, 'UB': 5.360541855700452e-21, 'VSAT': 219606.44346304683, 'LAMBDA': 0.0026153492708756386, 'UTE': -0.431636076917886, 'ETA0': 0.028219704785834243, 'VDSCALE': 5.4577831151414475, 'CDSCD': 0.08130026245007659, 'RSC': 0.00016471470044649586, 'RDC': 0.0002288030478197985, 'DELTA': 4.597265122041034, 'THESAT': 2.1139307438832007, 'NJGD': 13.448106702517363, 'RNJGD': 17.32891123362792, 'IGDDIO': 8.354241747739454, 'RIGDDIO': 2.3163420634327978e-08, 'NJGS': 19.576320591963565, 'RNJGS': 8.557671623605481, 'IGSDIO': 6.302276376497247, 'RIGSDIO': 4.6055795093210076e-08, 'VSATACCS': 140484.93871379233, 'NS0ACCS': 2.7810525251496293e+20, 'NS0ACCD': 8.636648813557496e+18, 'U0ACCS': 0.13017388591915166, 'U0ACCD': 0.19369728700431188, 'MEXPACCS': 3.788318081772425, 'MEXPACCD': 2.415728932141666, 'IMIN': 3.2106456176189166e-13, 'GDSMIN': 4.661432185283812e-07, 'UTES': -8.526523903511046, 'UTED': -10.885730425027784}"
225,12.911513841513422,13.373930839021174,12.449096844005672,"{'RTH0': 32.4057732278906, 'VOFF': -2.087267081071289, 'NFACTOR': 0.30491039629284317, 'U0': 0.293186835441891, 'UA': 4.495144977707074e-08, 'UB': 3.1039583592991342e-21, 'VSAT': 219804.23149129495, 'LAMBDA': 0.0025989167348724586, 'UTE': -0.4341266029823844, 'ETA0': 0.028155622080280815, 'VDSCALE': 5.453974877515985, 'CDSCD': 0.08131384373193234, 'RSC': 0.00016288420224046864, 'RDC': 0.00022600504224948163, 'DELTA': 4.58421245835137, 'THESAT': 2.1249954172406933, 'NJGD': 13.334910098135557, 'RNJGD': 17.32613108215813, 'IGDDIO': 8.353384959285309, 'RIGDDIO': 2.362745570000348e-08, 'NJGS': 19.51322545312251, 'RNJGS': 8.661898437532741, 'IGSDIO': 6.310693926735144, 'RIGSDIO': 4.45215745523424e-08, 'VSATACCS': 142095.09333285835, 'NS0ACCS': 2.7508646984992453e+20, 'NS0ACCD': 8.700096334634651e+18, 'U0ACCS': 0.13079731831213556, 'U0ACCD': 0.1909481830968069, 'MEXPACCS': 3.79594111121373, 'MEXPACCD': 2.3964963049566617, 'IMIN': 3.158146382533828e-13, 'GDSMIN': 4.6028035219307666e-07, 'UTES': -8.50588836349593, 'UTED': -11.034675858674694}"
226,12.92493888956416,13.361345093490252,12.48853268563807,"{'RTH0': 32.399542025791845, 'VOFF': -2.0895801317918004, 'NFACTOR': 0.3027117789973992, 'U0': 0.29346295474262263, 'UA': 5.97574005201127e-08, 'UB': 2.6441613091999505e-21, 'VSAT': 222840.97039944655, 'LAMBDA': 0.0021517970757333957, 'UTE': -0.43452631778360334, 'ETA0': 0.027790124184246055, 'VDSCALE': 5.4504453074515276, 'CDSCD': 0.0795889266553937, 'RSC': 0.0001621007805802735, 'RDC': 0.00023224928719394107, 'DELTA': 4.6095054113183505, 'THESAT': 2.128004270186948, 'NJGD': 13.349642010131246, 'RNJGD': 17.292401499882995, 'IGDDIO': 8.313955525619106, 'RIGDDIO': 2.5170876225290244e-08, 'NJGS': 19.566742386413818, 'RNJGS': 8.552660590760926, 'IGSDIO': 6.4016494683489125, 'RIGSDIO': 4.3301364931675026e-08, 'VSATACCS': 140552.50356079757, 'NS0ACCS': 2.7809694512495726e+20, 'NS0ACCD': 8.778157103977178e+18, 'U0ACCS': 0.1309350125805647, 'U0ACCD': 0.19394750102082972, 'MEXPACCS': 3.755473250193887, 'MEXPACCD': 2.2287465379636284, 'IMIN': 2.7728500543253706e-13, 'GDSMIN': 4.637761981133383e-07, 'UTES': -8.486296948209027, 'UTED': -11.04565457821466}"
227,12.91103166307433,13.373048229657108,12.449015096491552,"{'RTH0': 32.34675319658354, 'VOFF': -2.0943319176084727, 'NFACTOR': 0.29393669591981403, 'U0': 0.29444885146025035, 'UA': 4.769132453811019e-08, 'UB': 3.294052648125227e-21, 'VSAT': 219984.9882207171, 'LAMBDA': 0.002531252113611788, 'UTE': -0.44551311508805225, 'ETA0': 0.028269263625657473, 'VDSCALE': 5.498202102341125, 'CDSCD': 0.08323661024250581, 'RSC': 0.000157545674785732, 'RDC': 0.00022627647099790702, 'DELTA': 4.538816437826518, 'THESAT': 2.1191838204611937, 'NJGD': 13.458296996350137, 'RNJGD': 17.44971487191764, 'IGDDIO': 8.351375282343557, 'RIGDDIO': 2.38985361567765e-08, 'NJGS': 19.509744468985506, 'RNJGS': 8.641723816691787, 'IGSDIO': 6.287428034785927, 'RIGSDIO': 4.461034582608818e-08, 'VSATACCS': 141916.3081412368, 'NS0ACCS': 2.6965584246133595e+20, 'NS0ACCD': 8.709658717335244e+18, 'U0ACCS': 0.1337183095596999, 'U0ACCD': 0.19105011321865908, 'MEXPACCS': 3.7876354030714916, 'MEXPACCD': 2.407477216346188, 'IMIN': 3.1047381329885575e-13, 'GDSMIN': 4.28913668482483e-07, 'UTES': -8.541748246415183, 'UTED': -10.986092714700257}"
228,12.932953494828793,13.40614679922723,12.459760190430355,"{'RTH0': 32.32798718885677, 'VOFF': -2.0941017727737843, 'NFACTOR': 0.2782236157304415, 'U0': 0.2944673593498003, 'UA': 3.078426825963068e-08, 'UB': 1.851478203693074e-21, 'VSAT': 220487.29416529342, 'LAMBDA': 0.002545260902479681, 'UTE': -0.45656262771600253, 'ETA0': 0.0282480655220377, 'VDSCALE': 5.492328418814947, 'CDSCD': 0.08338943185037109, 'RSC': 0.0001532235486054989, 'RDC': 0.00022741497115379852, 'DELTA': 4.517856112715335, 'THESAT': 2.1210332881698344, 'NJGD': 13.425615659450214, 'RNJGD': 17.409140378227644, 'IGDDIO': 8.34294160412737, 'RIGDDIO': 2.404305982371886e-08, 'NJGS': 19.528116907104867, 'RNJGS': 8.627085913355934, 'IGSDIO': 6.443498587847507, 'RIGSDIO': 4.407255885308871e-08, 'VSATACCS': 142032.80544788713, 'NS0ACCS': 2.680096974809783e+20, 'NS0ACCD': 8.866002409845255e+18, 'U0ACCS': 0.13340424479450017, 'U0ACCD': 0.18851279393023085, 'MEXPACCS': 3.7976611377781357, 'MEXPACCD': 2.409108027043774, 'IMIN': 3.259061262299522e-13, 'GDSMIN': 4.245042591100663e-07, 'UTES': -8.535523074791163, 'UTED': -10.914456087763734}"
